,genres,user_id,user_url,playtime_forever,rank
14271,Massively Multiplayer,76561198100835850,http://steamcommunity.com/profiles/76561198100835850,9573,558
13786,Massively Multiplayer,76561198060550550,http://steamcommunity.com/profiles/76561198060550550,9556,559
14494,Massively Multiplayer,DorsalRootGanglionInspector,http://steamcommunity.com/id/DorsalRootGanglionInspector,9549,560
14120,Massively Multiplayer,76561198085109035,http://steamcommunity.com/profiles/76561198085109035,9532,561
14309,Massively Multiplayer,76561198112547239,http://steamcommunity.com/profiles/76561198112547239,9531,562
14949,Massively Multiplayer,bigdicmatt,http://steamcommunity.com/id/bigdicmatt,9504,563
14355,Massively Multiplayer,76561198162487321,http://steamcommunity.com/profiles/76561198162487321,9456,564
13619,Massively Multiplayer,76561198043276814,http://steamcommunity.com/profiles/76561198043276814,9411,565
13665,Massively Multiplayer,76561198047016483,http://steamcommunity.com/profiles/76561198047016483,9399,566
14952,Massively Multiplayer,black-foxx,http://steamcommunity.com/id/black-foxx,9392,567
14989,Massively Multiplayer,chocolate-donut-king,http://steamcommunity.com/id/chocolate-donut-king,9385,568
14900,Massively Multiplayer,Zirconn,http://steamcommunity.com/id/Zirconn,9383,569
13976,Massively Multiplayer,76561198073708111,http://steamcommunity.com/profiles/76561198073708111,9345,570
13735,Massively Multiplayer,76561198054719518,http://steamcommunity.com/profiles/76561198054719518,9341,571
15369,Massively Multiplayer,secretmessage6969,http://steamcommunity.com/id/secretmessage6969,9297,572
13772,Massively Multiplayer,76561198059167447,http://steamcommunity.com/profiles/76561198059167447,9251,573
13946,Massively Multiplayer,76561198072280866,http://steamcommunity.com/profiles/76561198072280866,9250,574
14470,Massively Multiplayer,DakiniBrave,http://steamcommunity.com/id/DakiniBrave,9247,575
15287,Massively Multiplayer,noheckgiver,http://steamcommunity.com/id/noheckgiver,9160,576
14777,Massively Multiplayer,SphereAce,http://steamcommunity.com/id/SphereAce,9130,577
15343,Massively Multiplayer,redpillgaming,http://steamcommunity.com/id/redpillgaming,9116,578
15400,Massively Multiplayer,snyper4plg,http://steamcommunity.com/id/snyper4plg,9110,579
15506,Massively Multiplayer,xRainbowPubes,http://steamcommunity.com/id/xRainbowPubes,9109,580
14534,Massively Multiplayer,FuzzSlam,http://steamcommunity.com/id/FuzzSlam,9105,581
13475,Massively Multiplayer,76561197991787618,http://steamcommunity.com/profiles/76561197991787618,9071,582
15215,Massively Multiplayer,lobsinus,http://steamcommunity.com/id/lobsinus,9028,583
14559,Massively Multiplayer,Haydosbra,http://steamcommunity.com/id/Haydosbra,8971,584
13430,Massively Multiplayer,171516,http://steamcommunity.com/id/171516,8950,585
14852,Massively Multiplayer,TooManyDankMemes,http://steamcommunity.com/id/TooManyDankMemes,8948,586
13764,Massively Multiplayer,76561198058241886,http://steamcommunity.com/profiles/76561198058241886,8916,587
14628,Massively Multiplayer,Liberityneverdies,http://steamcommunity.com/id/Liberityneverdies,8904,588
15439,Massively Multiplayer,theghostofbowie,http://steamcommunity.com/id/theghostofbowie,8862,589
14181,Massively Multiplayer,76561198091097773,http://steamcommunity.com/profiles/76561198091097773,8858,590
15134,Massively Multiplayer,holastickboy,http://steamcommunity.com/id/holastickboy,8856,591
14481,Massively Multiplayer,Deepadeep,http://steamcommunity.com/id/Deepadeep,8850,592
14019,Massively Multiplayer,76561198077260594,http://steamcommunity.com/profiles/76561198077260594,8805,593
13730,Massively Multiplayer,76561198054210948,http://steamcommunity.com/profiles/76561198054210948,8797,594
14593,Massively Multiplayer,Joelthymole,http://steamcommunity.com/id/Joelthymole,8746,595
14378,Massively Multiplayer,999898,http://steamcommunity.com/id/999898,8739,596
14403,Massively Multiplayer,AnonRookie,http://steamcommunity.com/id/AnonRookie,8733,597
14844,Massively Multiplayer,Tictactic,http://steamcommunity.com/id/Tictactic,8726,598
13720,Massively Multiplayer,76561198052151911,http://steamcommunity.com/profiles/76561198052151911,8722,599
14786,Massively Multiplayer,Steamified,http://steamcommunity.com/id/Steamified,8717,600
15345,Massively Multiplayer,regentorange,http://steamcommunity.com/id/regentorange,8715,601
13891,Massively Multiplayer,76561198068696167,http://steamcommunity.com/profiles/76561198068696167,8711,602
14948,Massively Multiplayer,bigbeno37,http://steamcommunity.com/id/bigbeno37,8650,603
14601,Massively Multiplayer,KardphantomOrigin,http://steamcommunity.com/id/KardphantomOrigin,8646,604
14622,Massively Multiplayer,LachieLobster,http://steamcommunity.com/id/LachieLobster,8636,605
14541,Massively Multiplayer,GenocideDecade,http://steamcommunity.com/id/GenocideDecade,8617,606
15383,Massively Multiplayer,shooterhunter,http://steamcommunity.com/id/shooterhunter,8603,607
13724,Massively Multiplayer,76561198052914690,http://steamcommunity.com/profiles/76561198052914690,8599,608
14015,Massively Multiplayer,76561198077102914,http://steamcommunity.com/profiles/76561198077102914,8596,609
15393,Massively Multiplayer,sketchyboy,http://steamcommunity.com/id/sketchyboy,8584,610
14931,Massively Multiplayer,ayylilmayo,http://steamcommunity.com/id/ayylilmayo,8564,611
14173,Massively Multiplayer,76561198090082897,http://steamcommunity.com/profiles/76561198090082897,8555,612
14517,Massively Multiplayer,FFFtrooper,http://steamcommunity.com/id/FFFtrooper,8521,613
14521,Massively Multiplayer,Farra1,http://steamcommunity.com/id/Farra1,8515,614
13539,Massively Multiplayer,76561198026599584,http://steamcommunity.com/profiles/76561198026599584,8488,615
14962,Massively Multiplayer,bountyassassin4,http://steamcommunity.com/id/bountyassassin4,8483,616
13485,Massively Multiplayer,76561197997215324,http://steamcommunity.com/profiles/76561197997215324,8467,617
14642,Massively Multiplayer,MATTBOT12,http://steamcommunity.com/id/MATTBOT12,8461,618
14240,Massively Multiplayer,76561198096417535,http://steamcommunity.com/profiles/76561198096417535,8459,619
15267,Massively Multiplayer,munz2011,http://steamcommunity.com/id/munz2011,8454,620
14016,Massively Multiplayer,76561198077183562,http://steamcommunity.com/profiles/76561198077183562,8425,621
15338,Massively Multiplayer,raccoonsunite,http://steamcommunity.com/id/raccoonsunite,8410,622
15388,Massively Multiplayer,silverthix,http://steamcommunity.com/id/silverthix,8371,623
13768,Massively Multiplayer,76561198058615470,http://steamcommunity.com/profiles/76561198058615470,8319,624
14059,Massively Multiplayer,76561198080444143,http://steamcommunity.com/profiles/76561198080444143,8317,625
15030,Massively Multiplayer,deandri,http://steamcommunity.com/id/deandri,8315,626
15003,Massively Multiplayer,cooljeeves,http://steamcommunity.com/id/cooljeeves,8293,627
14210,Massively Multiplayer,76561198093283652,http://steamcommunity.com/profiles/76561198093283652,8285,628
14413,Massively Multiplayer,AzTonish,http://steamcommunity.com/id/AzTonish,8256,629
13587,Massively Multiplayer,76561198038038186,http://steamcommunity.com/profiles/76561198038038186,8231,630
14054,Massively Multiplayer,76561198079990063,http://steamcommunity.com/profiles/76561198079990063,8225,631
15220,Massively Multiplayer,luca521,http://steamcommunity.com/id/luca521,8189,632
15324,Massively Multiplayer,ponywithahat,http://steamcommunity.com/id/ponywithahat,8180,633
14811,Massively Multiplayer,Terenator,http://steamcommunity.com/id/Terenator,8168,634
15260,Massively Multiplayer,mr_pie_nice_cheese,http://steamcommunity.com/id/mr_pie_nice_cheese,8155,635
14108,Massively Multiplayer,76561198084140838,http://steamcommunity.com/profiles/76561198084140838,8145,636
13615,Massively Multiplayer,76561198043147411,http://steamcommunity.com/profiles/76561198043147411,8140,637
15013,Massively Multiplayer,cumtasteslikejelley,http://steamcommunity.com/id/cumtasteslikejelley,8085,638
14868,Massively Multiplayer,Varno,http://steamcommunity.com/id/Varno,8058,639
14715,Massively Multiplayer,Podzoz,http://steamcommunity.com/id/Podzoz,8039,640
13854,Massively Multiplayer,76561198066160162,http://steamcommunity.com/profiles/76561198066160162,8028,641
15334,Massively Multiplayer,qjoshz,http://steamcommunity.com/id/qjoshz,8003,642
13704,Massively Multiplayer,76561198050614447,http://steamcommunity.com/profiles/76561198050614447,7983,643
13713,Massively Multiplayer,76561198051372466,http://steamcommunity.com/profiles/76561198051372466,7972,644
13801,Massively Multiplayer,76561198061796524,http://steamcommunity.com/profiles/76561198061796524,7966,645
15247,Massively Multiplayer,mind_fucked,http://steamcommunity.com/id/mind_fucked,7912,646
13482,Massively Multiplayer,76561197996190797,http://steamcommunity.com/profiles/76561197996190797,7869,647
14281,Massively Multiplayer,76561198102169883,http://steamcommunity.com/profiles/76561198102169883,7866,648
14882,Massively Multiplayer,XIChemicalRage,http://steamcommunity.com/id/XIChemicalRage,7865,649
15142,Massively Multiplayer,iamavegan,http://steamcommunity.com/id/iamavegan,7864,650
13429,Massively Multiplayer,17101710,http://steamcommunity.com/id/17101710,7861,651
14675,Massively Multiplayer,Murix,http://steamcommunity.com/id/Murix,7853,652
15288,Massively Multiplayer,noizypuppy,http://steamcommunity.com/id/noizypuppy,7851,653
14667,Massively Multiplayer,Mitch_brawdogger,http://steamcommunity.com/id/Mitch_brawdogger,7846,654
14591,Massively Multiplayer,JinDoritos,http://steamcommunity.com/id/JinDoritos,7829,655
14299,Massively Multiplayer,76561198108557897,http://steamcommunity.com/profiles/76561198108557897,7786,656
14997,Massively Multiplayer,coejc,http://steamcommunity.com/id/coejc,7776,657
15314,Massively Multiplayer,pcat7228,http://steamcommunity.com/id/pcat7228,7770,658
13792,Massively Multiplayer,76561198060901683,http://steamcommunity.com/profiles/76561198060901683,7757,659
14179,Massively Multiplayer,76561198090511238,http://steamcommunity.com/profiles/76561198090511238,7742,660
13642,Massively Multiplayer,76561198045212236,http://steamcommunity.com/profiles/76561198045212236,7729,661
14009,Massively Multiplayer,76561198076533123,http://steamcommunity.com/profiles/76561198076533123,7725,662
15041,Massively Multiplayer,dinom8,http://steamcommunity.com/id/dinom8,7706,663
14639,Massively Multiplayer,Luckless_Romance,http://steamcommunity.com/id/Luckless_Romance,7695,664
14812,Massively Multiplayer,Tessellate,http://steamcommunity.com/id/Tessellate,7678,665
15410,Massively Multiplayer,spudkins,http://steamcommunity.com/id/spudkins,7661,666
14536,Massively Multiplayer,GALVANOMETER,http://steamcommunity.com/id/GALVANOMETER,7650,667
13755,Massively Multiplayer,76561198057592145,http://steamcommunity.com/profiles/76561198057592145,7627,668
15517,Massively Multiplayer,yoford,http://steamcommunity.com/id/yoford,7621,669
13560,Massively Multiplayer,76561198033923352,http://steamcommunity.com/profiles/76561198033923352,7619,670
13454,Massively Multiplayer,692412341234,http://steamcommunity.com/id/692412341234,7595,671
14090,Massively Multiplayer,76561198082697585,http://steamcommunity.com/profiles/76561198082697585,7582,672
15488,Massively Multiplayer,wcLorent,http://steamcommunity.com/id/wcLorent,7570,673
13603,Massively Multiplayer,76561198041679528,http://steamcommunity.com/profiles/76561198041679528,7537,674
14803,Massively Multiplayer,Symbolize,http://steamcommunity.com/id/Symbolize,7514,675
14029,Massively Multiplayer,76561198078144206,http://steamcommunity.com/profiles/76561198078144206,7511,676
14720,Massively Multiplayer,Pretz,http://steamcommunity.com/id/Pretz,7510,677
13732,Massively Multiplayer,76561198054473452,http://steamcommunity.com/profiles/76561198054473452,7495,678
13620,Massively Multiplayer,76561198043586020,http://steamcommunity.com/profiles/76561198043586020,7471,679
13593,Massively Multiplayer,76561198039957089,http://steamcommunity.com/profiles/76561198039957089,7422,680
14117,Massively Multiplayer,76561198085051750,http://steamcommunity.com/profiles/76561198085051750,7422,681
14052,Massively Multiplayer,76561198079621961,http://steamcommunity.com/profiles/76561198079621961,7392,682
14159,Massively Multiplayer,76561198088947777,http://steamcommunity.com/profiles/76561198088947777,7370,683
14453,Massively Multiplayer,CoNnEcT500BR,http://steamcommunity.com/id/CoNnEcT500BR,7365,684
14744,Massively Multiplayer,Riverishot,http://steamcommunity.com/id/Riverishot,7357,685
15411,Massively Multiplayer,squiddude,http://steamcommunity.com/id/squiddude,7341,686
15513,Massively Multiplayer,xmatiias,http://steamcommunity.com/id/xmatiias,7337,687
14712,Massively Multiplayer,PintoProAlto,http://steamcommunity.com/id/PintoProAlto,7330,688
13626,Massively Multiplayer,76561198044042065,http://steamcommunity.com/profiles/76561198044042065,7323,689
15405,Massively Multiplayer,speedy_3014,http://steamcommunity.com/id/speedy_3014,7314,690
15019,Massively Multiplayer,d00dlebanger,http://steamcommunity.com/id/d00dlebanger,7259,691
14650,Massively Multiplayer,MatthewW7,http://steamcommunity.com/id/MatthewW7,7257,692
14441,Massively Multiplayer,COOKIESCOOKIES123,http://steamcommunity.com/id/COOKIESCOOKIES123,7221,693
13999,Massively Multiplayer,76561198076001257,http://steamcommunity.com/profiles/76561198076001257,7207,694
14892,Massively Multiplayer,YouAreDedNottaBigSoupPrice,http://steamcommunity.com/id/YouAreDedNottaBigSoupPrice,7204,695
13566,Massively Multiplayer,76561198034923542,http://steamcommunity.com/profiles/76561198034923542,7200,696
14716,Massively Multiplayer,PortHashbrown,http://steamcommunity.com/id/PortHashbrown,7196,697
14553,Massively Multiplayer,Halistrogue,http://steamcommunity.com/id/Halistrogue,7160,698
15206,Massively Multiplayer,laygittlefiggernaggot,http://steamcommunity.com/id/laygittlefiggernaggot,7152,699
13538,Massively Multiplayer,76561198026432339,http://steamcommunity.com/profiles/76561198026432339,7136,700
14191,Massively Multiplayer,76561198091913914,http://steamcommunity.com/profiles/76561198091913914,7120,701
13644,Massively Multiplayer,76561198045316180,http://steamcommunity.com/profiles/76561198045316180,7117,702
14058,Massively Multiplayer,76561198080399577,http://steamcommunity.com/profiles/76561198080399577,7088,703
15282,Massively Multiplayer,nikco70,http://steamcommunity.com/id/nikco70,7081,704
13524,Massively Multiplayer,76561198018739984,http://steamcommunity.com/profiles/76561198018739984,7011,705
13872,Massively Multiplayer,76561198067942498,http://steamcommunity.com/profiles/76561198067942498,7009,706
15365,Massively Multiplayer,sbenji,http://steamcommunity.com/id/sbenji,6992,707
14527,Massively Multiplayer,Flakerinos,http://steamcommunity.com/id/Flakerinos,6986,708
13879,Massively Multiplayer,76561198068148027,http://steamcommunity.com/profiles/76561198068148027,6982,709
13694,Massively Multiplayer,76561198050012972,http://steamcommunity.com/profiles/76561198050012972,6966,710
15227,Massively Multiplayer,mag3nta,http://steamcommunity.com/id/mag3nta,6965,711
15242,Massively Multiplayer,meepboopityboop,http://steamcommunity.com/id/meepboopityboop,6949,712
14227,Massively Multiplayer,76561198094437585,http://steamcommunity.com/profiles/76561198094437585,6931,713
15084,Massively Multiplayer,freehats,http://steamcommunity.com/id/freehats,6930,714
