index,title,url,price
32101,Ricochet,http://store.steampowered.com/app/60/Ricochet/,4.99
27448,Exodus Wars: Fractured Empire,http://store.steampowered.com/app/297270/Exodus_Wars_Fractured_Empire/,9.99
16681,The war god : The artifact,http://store.steampowered.com/app/659830/The_war_god__The_artifact/,5.99
6187,Cosmic Dust &amp; Rust,http://store.steampowered.com/app/473560/Cosmic_Dust__Rust/,0.99
17319,Crystal City,http://store.steampowered.com/app/473740/Crystal_City/,5.99
3891,Gaokao.Love.100Days - Original Soundtrack,http://store.steampowered.com/app/378400/GaokaoLove100Days__Original_Soundtrack/,2.99
25210,Giana Sisters 2D,http://store.steampowered.com/app/350770/Giana_Sisters_2D/,7.99
9234,Brian Gaar: Jokes I Wrote At Work,http://store.steampowered.com/app/613380/Brian_Gaar_Jokes_I_Wrote_At_Work/,3.99
1874,The Castle Doctrine,http://store.steampowered.com/app/249570/The_Castle_Doctrine/,15.99
27622,Call of Duty®: Advanced Warfare - Nanotech Premium Personalization Pack,http://store.steampowered.com/app/331067/Call_of_Duty_Advanced_Warfare__Nanotech_Premium_Personalization_Pack/,3.99
13646,Nocturnal Hunt,http://store.steampowered.com/app/635550/Nocturnal_Hunt/,5.99
31795,Silverfall: Earth Awakening,http://store.steampowered.com/app/4470/Silverfall_Earth_Awakening/,9.99
3658,In Exilium - OST,http://store.steampowered.com/app/369350/In_Exilium__OST/,2.99
9576,Fantasy Grounds - Animals (Token Pack),http://store.steampowered.com/app/629490/Fantasy_Grounds__Animals_Token_Pack/,4.99
15797,Space Waver,http://store.steampowered.com/app/668970/Space_Waver/,4.99
25524,TowerClimb,http://store.steampowered.com/app/396640/TowerClimb/,14.99
26949,STARWHAL Official Soundtrack,http://store.steampowered.com/app/356970/STARWHAL_Official_Soundtrack/,7.99
29221,Aggression: Europe Under Fire,http://store.steampowered.com/app/289580/Aggression_Europe_Under_Fire/,9.99
28529,Depth Hunter 2: Deep Dive,http://store.steampowered.com/app/248530/Depth_Hunter_2_Deep_Dive/,14.99
2455,Naviros Fashionista pack,http://store.steampowered.com/app/303251/Naviros_Fashionista_pack/,Cooming Soon
7072,Neon Shadow,http://store.steampowered.com/app/296890/Neon_Shadow/,4.99
21255,Carton,http://store.steampowered.com/app/531920/Carton/,9.99
6751,Death Road to Canada,http://store.steampowered.com/app/252610/Death_Road_to_Canada/,14.99
9203,Drift Horizon Online,http://store.steampowered.com/app/491280/Drift_Horizon_Online/,4.99
6459,Card of spirits-卡灵,http://store.steampowered.com/app/486850/Card_of_spirits/,1.99
28571,Direct Hit: Missile War,http://store.steampowered.com/app/314760/Direct_Hit_Missile_War/,9.99
31433,Theatre of War 2: Kursk 1943,http://store.steampowered.com/app/46360/Theatre_of_War_2_Kursk_1943/,4.99
27522,Destructamundo,http://store.steampowered.com/app/323020/Destructamundo/,4.99
4330,Exile's End - Original Soundtrack by Keiji Yamagishi,http://store.steampowered.com/app/397000/Exiles_End__Original_Soundtrack_by_Keiji_Yamagishi/,9.99
10183,GET EVEN,http://store.steampowered.com/app/299950/GET_EVEN/,29.99
3297,Bermuda Demo,http://store.steampowered.com/app/337640/Bermuda_Demo/,Cooming Soon
8950,My Vet Practice,http://store.steampowered.com/app/595130/My_Vet_Practice/,9.99
30724,Sniper Elite V2 - The Neudorf Outpost Pack,http://store.steampowered.com/app/63398/Sniper_Elite_V2__The_Neudorf_Outpost_Pack/,4.99
16472,Descent - Silence of Mind,http://store.steampowered.com/app/652600/Descent__Silence_of_Mind/,3.99
14190,Little Nightmares The Hideaway DLC,http://store.steampowered.com/app/584096/Little_Nightmares_The_Hideaway_DLC/,3.99
16395,Spears 'n' Spades,http://store.steampowered.com/app/673980/Spears_n_Spades/,1.99
18665,The Tenth Line,http://store.steampowered.com/app/575940/The_Tenth_Line/,9.99
20935,RPG Maker MV - Animations Collection I: Quintessence,http://store.steampowered.com/app/542490/RPG_Maker_MV__Animations_Collection_I_Quintessence/,9.99
4126,Princess Kaguya: Legend of the Moon Warrior,http://store.steampowered.com/app/383710/Princess_Kaguya_Legend_of_the_Moon_Warrior/,10.99
22195,Hover Havoc,http://store.steampowered.com/app/504500/Hover_Havoc/,3.99
28274,X-Plane 10 AddOn - Carenado - PA32R 301 Saratoga SP,http://store.steampowered.com/app/325143/XPlane_10_AddOn__Carenado__PA32R_301_Saratoga_SP/,24.99
27328,Idol Hands,http://store.steampowered.com/app/345750/Idol_Hands/,4.99
1287,Rocksmith - Kansas - Carry On Wayward Son,http://store.steampowered.com/app/222093/Rocksmith__Kansas__Carry_On_Wayward_Son/,2.99
25878,Crystal Towers 2 XL,http://store.steampowered.com/app/340250/Crystal_Towers_2_XL/,7.99
30603,Dwarfs - F2P Summer Carnival Pack,http://store.steampowered.com/app/213664/Dwarfs__F2P_Summer_Carnival_Pack/,1.99
30659,Rocksmith - Pearl Jam - Jeremy,http://store.steampowered.com/app/206112/Rocksmith__Pearl_Jam__Jeremy/,2.99
4779,Evil Defenders,http://store.steampowered.com/app/412520/Evil_Defenders/,9.99
24262,Sunny Hillride,http://store.steampowered.com/app/378490/Sunny_Hillride/,1.99
11901,McDROID - The Swan Song DLC,http://store.steampowered.com/app/400950/McDROID__The_Swan_Song_DLC/,1.99
4306,Mad Max 2: The Road Warrior,http://store.steampowered.com/app/396130/Mad_Max_2_The_Road_Warrior/,14.99
9349,FSX Steam Edition: Toposim US Southwest Add-On,http://store.steampowered.com/app/602800/FSX_Steam_Edition_Toposim_US_Southwest_AddOn/,14.99
18864,Darkarta: A Broken Heart's Quest Collector's Edition,http://store.steampowered.com/app/601530/Darkarta_A_Broken_Hearts_Quest_Collectors_Edition/,5.99
11892,The Base,http://store.steampowered.com/app/707220/The_Base/,2.99
23797,A Lenda do Herói - O Herói desta Canção,http://store.steampowered.com/app/389170/A_Lenda_do_Heri__O_Heri_desta_Cano/,15.99
2127,Jet Car Stunts,http://store.steampowered.com/app/274880/Jet_Car_Stunts/,2.99
29243,Parkan 2,http://store.steampowered.com/app/289400/Parkan_2/,3.99
30722,Call of Duty: Black Ops - Mac Edition,http://store.steampowered.com/app/214630/Call_of_Duty_Black_Ops__Mac_Edition/,39.99
25453,Polychromatic,http://store.steampowered.com/app/384590/Polychromatic/,2.99
17446,Hacktag,http://store.steampowered.com/app/622770/Hacktag/,14.99
8739,BOOR,http://store.steampowered.com/app/450170/BOOR/,4.99
7263,Spin Rush,http://store.steampowered.com/app/528660/Spin_Rush/,0.99
31503,Aliens versus Predator Classic 2000,http://store.steampowered.com/app/3730/Aliens_versus_Predator_Classic_2000/,4.99
20533,Mekazoo Original Soundtrack,http://store.steampowered.com/app/552850/Mekazoo_Original_Soundtrack/,4.99
20614,Z`code (VR for HTC Vive),http://store.steampowered.com/app/543950/Zcode_VR_for_HTC_Vive/,19.99
8893,Polterheist,http://store.steampowered.com/app/595320/Polterheist/,4.99
23446,Bottle,http://store.steampowered.com/app/463030/Bottle/,1.99
19492,Tactical Genius Online,http://store.steampowered.com/app/377150/Tactical_Genius_Online/,Free to Play
12664,CrazyCar - Images and Music,http://store.steampowered.com/app/764950/CrazyCar__Images_and_Music/,0.99
9187,Dark Canvas: A Brush With Death Collector's Edition,http://store.steampowered.com/app/549220/Dark_Canvas_A_Brush_With_Death_Collectors_Edition/,9.99
15780,Defendoooooor!! - Main title,http://store.steampowered.com/app/709090/Defendoooooor__Main_title/,0.99
26962,Rocksmith® 2014 – Thin Lizzy - “Dancing In The Moonlight (It’s Caught Me In Its Spotlight)”,http://store.steampowered.com/app/342814/Rocksmith_2014__Thin_Lizzy__Dancing_In_The_Moonlight_Its_Caught_Me_In_Its_Spotlight/,2.99
1919,Rocksmith® 2014 – Rise Against - “Give It All”,http://store.steampowered.com/app/271450/Rocksmith_2014__Rise_Against__Give_It_All/,2.99
4260,MegaSphere Demo,http://store.steampowered.com/app/393730/MegaSphere_Demo/,Cooming Soon
10289,The Golf Club 2™,http://store.steampowered.com/app/554510/The_Golf_Club_2/,39.99
6876,Grand Pigeon's Duty,http://store.steampowered.com/app/449530/Grand_Pigeons_Duty/,0.99
27361,Decay: The Mare,http://store.steampowered.com/app/323720/Decay_The_Mare/,9.99
14956,Star Story: The Horizon Escape - ArtBook PDF (Devs support pack),http://store.steampowered.com/app/710790/Star_Story_The_Horizon_Escape__ArtBook_PDF_Devs_support_pack/,199.99
4101,Duet,http://store.steampowered.com/app/292600/Duet/,4.99
30043,Tom Clancy’s Splinter Cell Blacklist,http://store.steampowered.com/app/235600/Tom_Clancys_Splinter_Cell_Blacklist/,29.99
10715,Chee and T,http://store.steampowered.com/app/679280/Chee_and_T/,4.99
25726,Caromble!,http://store.steampowered.com/app/347660/Caromble/,12.99
26900,Son of Nor - Soundtrack,http://store.steampowered.com/app/346990/Son_of_Nor__Soundtrack/,4.99
4440,Doodle God,http://store.steampowered.com/app/348360/Doodle_God/,11.99
24393,Small Town Terrors: Livingston,http://store.steampowered.com/app/432770/Small_Town_Terrors_Livingston/,9.99
4865,Rocksmith® 2014 – Skillet - “Awake and Alive”,http://store.steampowered.com/app/390398/Rocksmith_2014__Skillet__Awake_and_Alive/,2.99
24030,On My Own,http://store.steampowered.com/app/351730/On_My_Own/,4.99
17622,World of Guns: Revolver Pack #1,http://store.steampowered.com/app/641440/World_of_Guns_Revolver_Pack_1/,9.99
10744,The Legend of Heroes: Trails of Cold Steel - Millium's Casuals,http://store.steampowered.com/app/605327/The_Legend_of_Heroes_Trails_of_Cold_Steel__Milliums_Casuals/,1.99
30397,Borderlands 2: Assassin Madness Pack,http://store.steampowered.com/app/225832/Borderlands_2_Assassin_Madness_Pack/,0.99
17133,Minami Kamakura High School Girls Cycling Club,http://store.steampowered.com/app/653340/Minami_Kamakura_High_School_Girls_Cycling_Club/,1.99
29669,Teslagrad,http://store.steampowered.com/app/249590/Teslagrad/,9.99
28570,Kingdom Tales 2,http://store.steampowered.com/app/288610/Kingdom_Tales_2/,6.99
27323,Wings of Vi Demo,http://store.steampowered.com/app/348320/Wings_of_Vi_Demo/,Cooming Soon
27921,Fallen Enchantress: Legendary Heroes - Battlegrounds DLC,http://store.steampowered.com/app/333040/Fallen_Enchantress_Legendary_Heroes__Battlegrounds_DLC/,2.99
28431,Date Warp,http://store.steampowered.com/app/301380/Date_Warp/,9.99
22882,CLANNAD Side Stories,http://store.steampowered.com/app/420100/CLANNAD_Side_Stories/,19.99
6061,Valiant,http://store.steampowered.com/app/344180/Valiant/,Cooming Soon
25933,PixelJunk™ Nom Nom Galaxy,http://store.steampowered.com/app/226100/PixelJunk_Nom_Nom_Galaxy/,9.99
22234,Kingdom Rush Frontiers,http://store.steampowered.com/app/458710/Kingdom_Rush_Frontiers/,9.99
13214,DoubleTap,http://store.steampowered.com/app/757060/DoubleTap/,9.99
21720,Heirs And Graces,http://store.steampowered.com/app/482990/Heirs_And_Graces/,19.99
18056,Fantasy Grounds - Deadlands Reloaded: Saddle Sore (Savage Worlds),http://store.steampowered.com/app/620270/Fantasy_Grounds__Deadlands_Reloaded_Saddle_Sore_Savage_Worlds/,4.99
25870,Sakura Clicker - Knight Outfit,http://store.steampowered.com/app/393021/Sakura_Clicker__Knight_Outfit/,0.99
21927,Spaceman,http://store.steampowered.com/app/511950/Spaceman/,4.99
3462,Fantasy Grounds - D&amp;D Monster Pack - Constructs &amp; Elementals,http://store.steampowered.com/app/360422/Fantasy_Grounds__DD_Monster_Pack__Constructs__Elementals/,4.99
17187,FINAL FANTASY XIV: Stormblood,http://store.steampowered.com/app/582380/FINAL_FANTASY_XIV_Stormblood/,39.99
23529,Rocksmith® 2014 – Disturbed Song Pack II,http://store.steampowered.com/app/436603/Rocksmith_2014__Disturbed_Song_Pack_II/,11.99
25152,Electric Highways - OST,http://store.steampowered.com/app/413840/Electric_Highways__OST/,1.99
11238,Watch Me Jump,http://store.steampowered.com/app/698770/Watch_Me_Jump/,Cooming Soon
25199,BEARZERKERS,http://store.steampowered.com/app/325300/BEARZERKERS/,12.99
