url,id,genres,tags,specs,price
http://store.steampowered.com/app/252530/OMSI_2_Steam_Edition/,252530,simulation,simulation  driving  realistic  singleplayer  moddable  multiplayer  trackir  firstperson  casual  replay value  family friendly  open world  cult classic  relaxing  action  adventure  fps  free to play,singleplayer  full controller support  includes level editor,34.99
http://store.steampowered.com/app/408710/Hacknet_Official_Soundtrack/,408710,indie  simulation,indie  simulation,downloadable content,9.99
http://store.steampowered.com/app/472060/Ortus_Regni/,472060,free to play  indie  strategy,free to play  strategy  indie  card game  medieval  competitive,singleplayer  multiplayer  crossplatform multiplayer  steam achievements,Free To Play
http://store.steampowered.com/app/642270/Live2DViewerEX__Widget_Digital_Clock_Deprecated/,642270,animation &amp; modeling,animation & modeling,downloadable content  steam workshop,Free
http://store.steampowered.com/app/416080/The_Odyssey_Winds_of_Athena/,416080,action  adventure  indie  simulation  strategy,indie  simulation  strategy  action  adventure  anime  god game  puzzle  shoot 'em up  singleplayer  difficult  retro  casual  fantasy  2d  sandbox  scifi  great soundtrack  arcade  shooter,singleplayer  steam trading cards,4.99
http://store.steampowered.com/app/555864/Paint_Scheme_Pack_7/,555864,racing,racing,singleplayer  online multiplayer  downloadable content  steam achievements  partial controller support,4.99
http://store.steampowered.com/app/368550/Karmaflow_The_Rock_Opera_Videogame__Upgrade_to_Deluxe_Edition/,368550,adventure  indie,adventure  indie,singleplayer  downloadable content  steam achievements  full controller support  captions available,7.99
http://store.steampowered.com/app/594440/Battlezone__Flame_Neon_Skin/,594440,action,action,singleplayer  online multiplayer  online coop  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud  steam leaderboards,0.99
http://store.steampowered.com/app/249117/CoH_2__Soviet_Skin_H_Makeshift_Sand_Southern_Front/,249117,strategy,strategy,singleplayer  multiplayer  downloadable content  steam achievements  steam trading cards  stats  steam leaderboards,1.99
http://store.steampowered.com/app/621080/Persian_Nights_Sands_of_Wonders/,621080,adventure  casual,adventure  casual  hidden object  point & click  singleplayer  puzzle  female protagonist  horror  indie  great soundtrack  atmospheric  fantasy  family friendly  mystery  2d  story rich,singleplayer  steam achievements  steam trading cards  steam cloud,9.99
http://store.steampowered.com/app/271443/Rocksmith_2014__Boston__ForeplayLong_Time/,271443,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/494450/Office_lovers/,494450,adventure,adventure  visual novel  otome,singleplayer  steam achievements  steam trading cards,15.99
http://store.steampowered.com/app/721113/Marvel_vs_Capcom_Infinite__Space_Suit_Costume/,721113,action,action,singleplayer  multiplayer  online multiplayer  downloadable content  steam achievements  full controller support  inapp purchases  steam cloud  stats  steam leaderboards,3.99
http://store.steampowered.com/app/593520/SteveO_Guilty_As_Charged/,593520,no info available,comedy  movie,captions available,4.99
http://store.steampowered.com/app/726260/Bit_Bullet/,726260,action  indie,action  indie  topdown  topdown shooter,singleplayer  steam achievements,3.99
http://store.steampowered.com/app/549850/The_Shadows_of_Pygmalion/,549850,action  casual,casual  action  visual novel  anime  female protagonist  nudity,singleplayer  steam trading cards  steam cloud,34.99
http://store.steampowered.com/app/271944/DARK_SOULS_II_Crown_of_the_Ivory_King/,271944,action  rpg,rpg  action  third person  atmospheric  anime,singleplayer  multiplayer  coop  downloadable content  steam achievements  full controller support,9.99
http://store.steampowered.com/app/764250/Blood_Stripe/,764250,no info available,sexual content  movie,captions available,4.99
http://store.steampowered.com/app/529420/Crazy_Sapper_3D/,529420,indie,indie  casual  puzzle,singleplayer  steam achievements  steam trading cards  steam cloud  stats,4.99
http://store.steampowered.com/app/348682/DW8E_Castle_and_Scenario_Pack/,348682,action,action,singleplayer  shared/split screen  downloadable content  steam achievements  partial controller support  steam cloud  steam leaderboards,11.99
http://store.steampowered.com/app/678732/VRC_PRO_offroad_track_BUGGYLAND_FUENCARRAL_Spain/,678732,action  casual  indie  racing  simulation  sports,action  indie  casual  simulation  racing  sports,singleplayer  multiplayer  downloadable content  steam achievements  partial controller support  stats  steam leaderboards,4.99
http://store.steampowered.com/app/436631/Rocksmith_2014__Everclear__Santa_Monica/,436631,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/595140/Immortal_Redneck/,595140,action  indie,action  indie  roguelite  fps  shooter  roguelike  difficult,singleplayer  steam achievements  full controller support  steam trading cards  captions available  steam cloud,19.95
http://store.steampowered.com/app/630920/Shio__Original_Soundtrack/,630920,no info available,no info available,singleplayer  downloadable content  steam achievements  full controller support  steam cloud,5.99
http://store.steampowered.com/app/555430/On_The_Path_Remastered/,555430,adventure  indie  rpg,adventure  rpg  indie  rpgmaker,singleplayer  full controller support  steam trading cards,2.99
http://store.steampowered.com/app/521710/Romance_of_the_Three_Kingdoms/,521710,strategy,strategy,singleplayer  steam cloud,19.99
http://store.steampowered.com/app/491670/Stratego__Single_Player/,491670,strategy,strategy  board game  singleplayer,singleplayer  steam achievements,6.99
http://store.steampowered.com/app/744550/Tactical_Operations/,744550,action  indie,action  indie,singleplayer,0.99
http://store.steampowered.com/app/397490/Over_The_Hills_And_Far_Away__Official_Soundtrack/,397490,casual  indie,indie  casual  war  comedy  historical  anime  atmospheric  cute  romance  drama  america  adventure,singleplayer  downloadable content,3.99
http://store.steampowered.com/app/224144/Borderlands_2_Commando_Devilish_Good_Looks_Pack/,224144,action  rpg,action  rpg,singleplayer  coop  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud,0.99
http://store.steampowered.com/app/314400/Smugglers_5_DLC_The_Smugglers_Guild/,314400,adventure  indie  rpg  simulation  strategy,strategy  adventure  rpg  indie  simulation,singleplayer  downloadable content,3.99
http://store.steampowered.com/app/426460/Hero/,426460,no info available,movie  martial arts  foreign  actionadventure,no info available,3.99
http://store.steampowered.com/app/434068/OMSI_2_AddOn_Doppelgelenkbus_AGG_300/,434068,simulation,simulation,singleplayer  downloadable content  full controller support  includes level editor,9.99
http://store.steampowered.com/app/41802/Gratuitous_Space_Battles_The_Tribe/,41802,strategy  indie  simulation,strategy  indie  simulation,singleplayer  multiplayer  downloadable content,5.99
http://store.steampowered.com/app/688720/Infinity_Fall/,688720,no info available,action  adventure  indie  vr,singleplayer  htc vive  tracked motion controllers  roomscale,14.99
http://store.steampowered.com/app/612620/Detective_Butler_Maiden_Voyage_Murder/,612620,adventure  casual  free to play  indie,free to play  visual novel  indie  adventure  casual  anime  mystery  detective,singleplayer  steam achievements  steam cloud,Free To Play
http://store.steampowered.com/app/757890/Defense_Clicker__Christmas_Skin/,757890,casual  strategy,strategy  casual,singleplayer  downloadable content  steam achievements  steam cloud  steam leaderboards,Free
http://store.steampowered.com/app/610870/Fantasy_Grounds__MiniDungeon_028_Throne_of_the_Dwellers_in_Dreams_PFRPG/,610870,indie  rpg  strategy,strategy  rpg  indie,multiplayer  coop  crossplatform multiplayer  downloadable content,2.99
http://store.steampowered.com/app/279160/Ultionus_A_Tale_of_Petty_Revenge/,279160,action  adventure,retro  action  female protagonist  platformer  pixel graphics  adventure  indie  scifi  2d  arcade  singleplayer  shoot 'em up  side scroller  shooter  great soundtrack  difficult,singleplayer  steam achievements  steam trading cards  partial controller support,6.99
http://store.steampowered.com/app/261070/Hacker_Evolution_Duality_Hacker_Bootcamp_DLC/,261070,indie,indie,singleplayer  downloadable content  steam achievements  stats  steam leaderboards,1.99
http://store.steampowered.com/app/513119/TS_Marketplace_GWR_Churchward_Panelled_Toplights_Pack_01_AddOn/,513119,simulation,simulation,singleplayer  downloadable content  steam achievements  full controller support  steam trading cards  steam workshop  steam cloud  steam leaderboards,4.99
http://store.steampowered.com/app/658860/BATTLECREW_Space_Pirates__All_Pirates_Skins/,658860,action  indie,action  indie,multiplayer  online multiplayer  coop  online coop  downloadable content  steam achievements  full controller support  steam trading cards  inapp purchases  steam cloud  steam leaderboards,14.99
http://store.steampowered.com/app/546790/Comit_the_Astrodian/,546790,action  indie,action  indie  platformer  singleplayer  2d,singleplayer  steam achievements  full controller support,1.99
http://store.steampowered.com/app/525031/Watch_Dogs_2__No_Compromise/,525031,action  adventure,action  adventure,singleplayer  coop  downloadable content  partial controller support,9.99
http://store.steampowered.com/app/538080/WRC_6__Calendar_and_WRC__Pack/,538080,racing,racing,singleplayer  multiplayer  online multiplayer  local multiplayer  shared/split screen  downloadable content  steam achievements  full controller support  steam trading cards  steam cloud  steam leaderboards,6.99
http://store.steampowered.com/app/297120/Heavy_Bullets/,297120,action  indie,indie  fps  action  roguelike  shooter  roguelite  singleplayer  firstperson  difficult  retro  perma death  horror  dungeon crawler  procedural generation  psychedelic  adventure,singleplayer  steam achievements  steam trading cards  partial controller support  steam leaderboards,9.99
http://store.steampowered.com/app/353280/Metamorphabet/,353280,casual  indie,casual  indie  education  family friendly,singleplayer,4.99
http://store.steampowered.com/app/421163/MX_vs_ATV_Supercross_Encore__The_Stewart_Compound/,421163,racing  simulation  sports,simulation  racing  sports,singleplayer  multiplayer  downloadable content  steam achievements  partial controller support  steam cloud  steam leaderboards,9.99
